customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
9167-APMXZ,Female,False,False,False,22,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),84.1500015258789,1821.949951171875,False,13-24 months
2749-CTKAJ,Male,False,True,True,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.149999618530273,419.8999938964844,False,13-24 months
6371-NZYEG,Male,False,True,True,16,True,No,DSL,Yes,No,Yes,No,Yes,No,Two year,False,Mailed check,64.25,1024.0,False,13-24 months
7554-NEWDD,Male,False,False,False,10,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.700000762939453,251.60000610351562,False,0-12 months
8992-VONJD,Female,False,False,True,13,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,56.0,764.5499877929688,False,13-24 months
0867-MKZVY,Female,False,True,False,20,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,82.4000015258789,1592.3499755859375,True,13-24 months
4482-EWFMI,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.69999694824219,135.1999969482422,False,0-12 months
4648-YPBTM,Male,False,False,False,53,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),73.9000015258789,3958.25,False,49-72 months
2907-ILJBN,Female,False,True,True,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.600000381469727,233.89999389648438,False,0-12 months
6345-FZOQH,Male,False,True,False,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.899999618530273,1363.449951171875,False,49-72 months
3376-BMGFE,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),70.9000015258789,273.0,True,0-12 months
5997-OPVFA,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),89.05000305175781,6254.4501953125,False,49-72 months
3445-HXXGF,Male,True,True,False,58,False,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,45.29999923706055,2651.199951171875,True,49-72 months
1159-WFSGR,Female,False,True,True,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.399999618530273,321.3999938964844,False,13-24 months
7654-YWJUF,Male,False,True,False,43,True,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,True,Bank transfer (automatic),84.25,3539.25,False,25-48 months
1875-QIVME,Female,False,True,False,2,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,104.4000015258789,242.8000030517578,True,0-12 months
6727-IOTLZ,Male,False,True,False,14,True,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,81.94999694824219,1181.75,False,13-24 months
0691-JVSYA,Female,False,True,False,53,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),94.8499984741211,5000.2001953125,True,49-72 months
5918-VUKWP,Female,False,False,False,32,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.549999237060547,654.5499877929688,False,25-48 months
1744-JHKYS,Female,False,True,False,34,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,24.700000762939453,780.2000122070312,False,25-48 months
2656-FMOKZ,Female,True,False,False,15,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,74.44999694824219,1145.699951171875,True,13-24 months
2070-FNEXE,Female,True,False,False,7,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),76.44999694824219,503.6000061035156,True,0-12 months
5947-SGKCL,Female,False,True,True,15,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),105.3499984741211,1559.25,False,13-24 months
3712-PKXZA,Male,False,True,False,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.549999237060547,1252.0,False,49-72 months
6317-YPKDH,Female,False,False,False,1,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),29.950000762939453,29.950000762939453,True,0-12 months
6582-OIVSP,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.29999923706055,45.29999923706055,False,0-12 months
9367-WXLCH,Male,False,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),84.5,662.6500244140625,True,0-12 months
5524-KHNJP,Male,False,True,True,33,True,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,False,Credit card (automatic),74.75,2453.300048828125,False,25-48 months
1918-ZBFQJ,Female,False,False,False,13,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,79.25,1111.6500244140625,True,13-24 months
1024-GUALD,Female,False,True,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.799999237060547,24.799999237060547,True,0-12 months
4827-USJHP,Male,False,False,False,20,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,51.79999923706055,1023.8499755859375,False,13-24 months
8167-GJLRN,Male,False,False,False,3,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,False,Electronic check,30.399999618530273,82.1500015258789,False,0-12 months
0956-SYCWG,Female,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.649999618530273,244.8000030517578,False,13-24 months
8017-UVSZU,Female,False,True,False,40,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),56.599998474121094,2379.10009765625,False,25-48 months
7100-FQPRV,Male,False,True,True,43,True,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,True,Credit card (automatic),71.9000015258789,3173.35009765625,False,25-48 months
2472-OVKUP,Male,False,True,False,6,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,91.0,531.0,True,0-12 months
2984-RGEYA,Female,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.75,1375.4000244140625,False,49-72 months
9680-NIAUV,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),109.69999694824219,8129.2998046875,False,49-72 months
2146-EGVDT,Male,False,True,True,59,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.299999237060547,1192.699951171875,False,49-72 months
2604-IJPDU,Female,False,True,False,20,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Electronic check,96.55000305175781,1901.6500244140625,False,13-24 months
9178-JHUVJ,Male,False,True,True,24,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),24.100000381469727,587.4000244140625,False,13-24 months
6168-YBYNP,Male,False,False,False,59,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,111.3499984741211,6519.75,False,49-72 months
7255-SSFBC,Male,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),112.25,8041.64990234375,False,49-72 months
3645-DEYGF,Male,False,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.75,20.75,False,0-12 months
9323-HGFWY,Female,False,True,False,27,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card (automatic),101.9000015258789,2681.14990234375,False,25-48 months
8544-GOQSH,Female,False,False,False,14,True,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Credit card (automatic),80.05000305175781,1112.300048828125,False,13-24 months
3363-DTIVD,Male,False,True,True,71,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,False,Electronic check,105.55000305175781,7405.5,False,49-72 months
7018-WBJNK,Male,False,False,True,13,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),78.30000305175781,1033.949951171875,False,13-24 months
9142-KZXOP,Male,False,False,False,44,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),68.8499984741211,2958.949951171875,False,25-48 months
7674-YTAFD,Female,False,False,False,33,True,No,Fiber optic,No,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),79.94999694824219,2684.85009765625,False,25-48 months
6348-SNFUS,Male,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),55.45000076293945,4179.2001953125,False,49-72 months
1285-OKIPP,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,79.9000015258789,79.9000015258789,True,0-12 months
7825-ECJRF,Female,False,False,False,19,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.5999984741211,1934.449951171875,True,13-24 months
1347-KTTTA,Male,False,True,False,64,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),102.44999694824219,6654.10009765625,False,49-72 months
7841-TZDMQ,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),46.0,84.5,True,0-12 months
4195-NZGTA,Female,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.25,25.25,False,0-12 months
7157-SMCFK,Male,False,False,True,61,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,1124.199951171875,False,49-72 months
4709-LKHYG,Female,False,True,True,29,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,20.0,540.0499877929688,False,25-48 months
2504-DSHIH,Male,True,True,False,23,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,86.80000305175781,1975.8499755859375,False,13-24 months
0699-NDKJM,Female,False,True,False,57,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),58.75,3437.449951171875,False,49-72 months
9286-BHDQG,Male,False,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),45.25,3139.800048828125,False,49-72 months
0230-WEQUW,Male,False,True,False,66,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),56.599998474121094,3789.199951171875,False,49-72 months
2040-LDIWQ,Male,False,True,True,65,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),84.19999694824219,5324.5,False,49-72 months
6496-JDSSB,Female,False,False,False,8,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),80.0,624.5999755859375,False,0-12 months
9408-SSNVZ,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.1500015258789,268.3500061035156,True,0-12 months
4443-EMBNA,Female,False,True,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.75,1836.9000244140625,False,49-72 months
6469-MRVET,Male,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Electronic check,20.200000762939453,20.200000762939453,False,0-12 months
0742-MOABM,Male,False,True,False,4,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Mailed check,50.04999923706055,179.35000610351562,True,0-12 months
5961-VUSRV,Female,False,False,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.350000381469727,219.35000610351562,False,0-12 months
6778-JFCMK,Male,False,False,False,24,False,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,True,Mailed check,50.599998474121094,1288.75,False,13-24 months
6341-JVQGF,Female,False,True,True,31,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,True,Mailed check,81.1500015258789,2545.75,False,25-48 months
2232-DMLXU,Female,False,True,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Mailed check,55.20000076293945,55.20000076293945,True,0-12 months
4811-JBUVU,Male,False,False,False,30,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),89.9000015258789,2723.14990234375,False,25-48 months
0945-TSONX,Female,False,True,True,47,True,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),85.30000305175781,4107.25,False,25-48 months
2651-ZCBXV,Male,False,False,False,54,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.0,5760.64990234375,False,49-72 months
3316-UWXUY,Male,False,False,False,50,True,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),93.5,4747.5,False,49-72 months
8937-RDTHP,Male,False,False,False,1,True,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,True,Mailed check,84.5999984741211,84.5999984741211,True,0-12 months
7083-MIOPC,Female,False,False,False,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.25,1566.9000244140625,False,49-72 months
1984-GPTEH,Female,False,False,False,29,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,25.149999618530273,702.0,False,25-48 months
1251-KRREG,Male,False,False,False,2,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,54.400001525878906,114.0999984741211,True,0-12 months
0621-JFHOL,Female,False,False,False,10,False,No phone service,DSL,No,No,No,Yes,No,No,Two year,True,Mailed check,29.600000381469727,299.04998779296875,False,0-12 months
9903-LYSAB,Male,False,True,False,18,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,73.1500015258789,1305.949951171875,False,13-24 months
0094-OIFMO,Female,True,False,False,11,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.0,1120.300048828125,True,0-12 months
9227-UAQFT,Male,False,False,False,16,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,284.3500061035156,False,13-24 months
7301-ABVAD,Female,False,False,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),86.5999984741211,6350.5,False,49-72 months
6614-FHDBO,Male,False,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),109.19999694824219,7878.2998046875,False,49-72 months
7576-ASEJU,Female,False,True,True,41,True,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card (automatic),74.69999694824219,3187.64990234375,False,25-48 months
9058-HRZSV,Female,True,True,False,65,True,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,False,Electronic check,94.4000015258789,6126.14990234375,False,49-72 months
4522-AKYLR,Female,True,False,False,13,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,54.79999923706055,731.2999877929688,False,13-24 months
